"ano";"idLicitacao";"numItem";"numSubitem";"descricao";"especificacao";"unidade";"qtdLicitada";"vlrUnitarioEstimado";"qtdContratada";"vlrUnitarioContratado";"vlrTotalContratado";"fornecedorCpfCnpj";"fornecedorNome";"uriContrato";"numContrato";"anoContrato";"tipoContrato";"situacaoItem";"observacoes";"naturezaDespesa";"programaTrabalho";"codPTRES"
"2023";"19057";"7";"";"CONJUNTO DE MICROFONE SEM FIO (HANDHELD, DUPLO)";"MICROFONE SEM FIO // MARCA(S)/MODELO(S) DE REFERÊNCIA: TSI/TSI-1200-UHF; STANER/SRW-48D; TAGIMA/TMJ-800.  CARACTERÍSTICA(S): kit composto por 2 (duas) unidades de microfone de mão (“handheld”) com transmissor sem fio embutido, e 1 (um) receptor sem fio de mesa; resposta mínima em frequência do sistema de 100 Hz a 15 kHz; o sistema deve ser homologado na Anatel. CARACTERÍSTICAS DOS MICROFONES: - microfone de mão, para vocais; - transdutor do tipo dinâmico; - módulo transmissor incorporado ao corpo do microfone. CARACTERÍSTICAS DO TRANSMISSOR: - potência de transmissão de no mínimo 10 mW (dez miliwatts); - frequência de transmissão na faixa de UHF, totalmente compatível com a frequência de operação do receptor a ser fornecido; - alimentação por pilhas tamanho AA. CARACTERÍSTICAS DO RECEPTOR: - portátil e apropriado para montagem em mesa; - com display digital multifuncional (com informação simultânea sobre cada microfone), que permita visualização de status e realização de configurações do sistema; - mínimo de 2 saídas de áudio balanceadas em conector XLR-3 (1 para cada microfone); - frequência de transmissão na faixa de UHF, entre 470-608 MHz e/ou 614-698 MHz (faixas autorizadas pela Anatel), com capacidade de escolha do canal de operação entre mais de 45 (quarenta) canais; - capacidade de seleção do canal de operação; - que utilize antenas externas para recepção.  TENSÃO:  220 V, 60 Hz; o conector deve ser compatível com tomada padrão NBR 14136 ou deve ser fornecido adaptador.  GARANTIA MÍNIMA:  12 (doze) meses de fábrica, contados da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação do material.";"UNIDADE";"3";"1363";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19057";"8";"";"PAR DE CAIXAS ACÚSTICAS AMPLIFICADAS";"CAIXA ACÚSTICA (CAIXA DE SOM) // MARCA(S)/MODELO(S) DE REFERÊNCIA: EDIFIER/R1280T; MACKIE/CR3; PRESONUS/ERIS E3.5.  CARACTERÍSTICA(S): kit formado por par de caixas amplificadas tipo monitor, com no mínimo duas vias (graves e agudos) cada; potência mínima de 20 watts por caixa; alto-falante de graves com diâmetro mínimo de 3"" (polegadas); resposta mínima em frequência de 80 Hz a 18 kHz; mínimo de uma entrada analógica estéreo (L/R) em nível de linha em conectores do tipo RCA ou jack de 1/4""; controle de volume frontal ou lateral; dimensões máximas (cada caixa) de 250 mm x 200 mm x 200 mm (altura x largura x profundidade).  TENSÃO: 220 Vac, 60 Hz; o conector de alimentação deve ser compatível com tomada padrão NBR 14136 ou deve ser fornecido adaptador.  ACESSÓRIO(S): deverá ser fornecido cabo de interligação das caixas acústicas.  GARANTIA MÍNIMA: 12 meses, contados a partir da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original do fabricante.";"UNIDADE";"3";"1251";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19057";"9";"";"TECLADO CONTROLADOR MIDI";"TECLADO MUSICAL // MARCA(S)/MODELO(S) DE REFERÊNCIA: NEKTAR/IMPACT LX88 PLUS; M-AUDIO/KEYSTATION 88 MK3; ALESIS/Q88 MKII.  CARACTERÍSTICA(S): teclado controlador MIDI, com um mínimo de 88 teclas semi-pesadas, sensíveis à velocidade, e em tamanho normal; controle de volume deslizante; controle de velocidade; botões para acessar recursos MIDI; rodas (independentes) para controle de pitch bend e modulação; botões de controle de oitava up/down (com indicadores LED); botões de transporte para integração com DAW; comunicação com PC através de porta USB; alimentação possível através de porta USB e de fonte externa; saída MIDI; mínimo de 1 (uma) entrada para pedal, com conector 1/4"" (6.35mm).  TENSÃO: (para a fonte externa) 220Vac, 60Hz; o conector de alimentação deve ser compatível com tomada padrão NBR 14136 ou deve ser fornecido adaptador.  ACESSÓRIO(S): fonte de alimentação DC permitindo que o teclado funcione na ausência de conexão USB, original do conjunto fornecido pelo fabricante do teclado para o modelo ofertado.  GARANTIA MÍNIMA: 12 (doze) meses, contados da data de recebimento definitivo do material.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"UNIDADE";"1";"3070";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19057";"10";"";"MIXER DE ÁUDIO USB (2+ ENTRADAS)";"MIXER DE ÁUDIO // MARCA(S)/MODELO(S) DE REFERÊNCIA: BEHRINGER/UMC202; M_AUDIO/M-TRACK II; PRESONUS/AUDIOBOX USB 96.   CARACTERÍSTICA(S): mínimo de 2 entradas analógicas balanceadas de microfone/linha; mínimo de 1 saída analógica balanceada; entradas em conectores do tipo combo XLR-3 + TRS 1/4"" e saída(s) em conector(es) XLR-3 ou TRS 1/4""; controle de nível para cada entrada; todos os controles e chaves dispostos no painel frontal e/ou traseiro (não serão admitidos com controles no painel superior pois essa disposição impede o empilhamento dos equipamentos); saída para fone de ouvido em conector TRS 1/4""; alimentação para microfones do tipo condensador (phantom power); porta USB para conexão com microcomputador; interface de áudio para microcomputador padrão PC, compatível com sistema operacional Windows 10; amostragem com resolução de 24-bit/48kHz ou melhor; alimentação através da porta USB; gabinete metálico.  ACESSÓRIO(S): cabo de conexão USB, com um dos conectores no formato USB A e o outro conector em formato compatível com o mixer.   GARANTIA MÍNIMA: 12 (doze) meses, contados da data de recebimento definitivo do material.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"UNIDADE";"3";"1203";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19057";"11";"";"PEDESTAL PARA MICROFONE (BASE PESADA)";"PEDESTAL PARA MICROFONE // MARCA(S)/MODELO(S) DE REFERÊNCIA: VECTOR/SM15; PROEL/DST110; EUROMET/01947.  CARACTERÍSTICA(S): pedestal de mesa; base metálica; haste telescópica com ajuste de altura; altura mínima entre 25 cm e 50 cm; articulação entre a base do microfone e a haste permitindo sua inclinação para a frente; peso mínimo de 2,5 kg.  ACESSÓRIO(S): suporte universal do tipo cachimbo, com rosca metálica, para microfone.  GARANTIA MÍNIMA: 3 (três) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação do material.";"UNIDADE";"6";"130";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19059";"1";"";"TRADUÇÃO DE TEXTOS PORTUGUES - INGLÊS - PORTUGUÊS";"TRADUÇÃO/VERSÃO DE LAUDAS/PERIÓDICOS/LIVROS/ARTIGOS (UNIDADE PALAVRA) // CARACTERÍSTICA(S): Tradução de textos do português para o inglês e/ou do inglês para o português no prazo de 15 dias úteis, sendo que a unidade de referência para o cálculo da prestação do serviço será o número de palavras de cada texto original a ser traduzido.  OBJETIVO GERAL: Ampliar o número de leitores e o acesso a usuários do idioma inglês, língua que concentra grande parte da produção científica mundial; ampliar a nota de avaliação da revista E-Legis, conforme critérios Qualis/Capes; contribuir para promover a formação de alto nível; disseminar estudos e pesquisas na área do saber Legislativo; elevar a produção científica relacionada ao Poder Legislativo em prol do fortalecimento institucional.  OBSERVAÇÃO(ÕES): Unidade: Palavra/Quantidade: 520.000";"PALAVRA";"520000";"";"520000";"";"31200";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19059";"2";"";"TRADUÇÃO DE TEXTOS PORTUGUÊS - ESPANHOL - PORTUGUÊS";"TRADUÇÃO/VERSÃO DE LAUDAS/PERIÓDICOS/LIVROS/ARTIGOS (UNIDADE PALAVRA) // CARACTERÍSTICA(S): Tradução de textos do português para o espanhol e/ou do espanhol para o português no prazo de 15 dias úteis, sendo que a unidade de referência para o cálculo da prestação do serviço será o número de palavras de cada texto original a ser traduzido.
  OBJETIVO GERAL: Ampliar o número de leitores e o acesso a usuários do idioma espanhol, língua predominante em países parceiros e vizinhos na América Latina; ampliar a nota de avaliação da revista E-Legis, conforme critérios Qualis/Capes; contribuir para promover a formação de alto nível; disseminar estudos e pesquisas na área do saber Legislativo; elevar a produção científica relacionada ao Poder Legislativo em prol do fortalecimento institucional.  OBSERVAÇÃO(ÕES): Unidade: Palavra/ Quantidade: 520.000";"PALAVRA";"520000";"";"";"";"";"";"";"";"";"";"";"Destacado";"ITEM DESTACADO: As licitantes que ofertaram lances dentro do preço estimado não atenderam aos requisitos exigidos para habilitação nos termos do item 4.8.1 do Edital.";"";"";""
"2023";"19059";"3";"";"TRADUÇÃO DE TEXTOS INGLÊS - ESPANHOL - INGLÊS";"TRADUÇÃO/VERSÃO DE LAUDAS/PERIÓDICOS/LIVROS/ARTIGOS (UNIDADE PALAVRA) // CARACTERÍSTICA(S): Tradução de textos do inglês para o espanhol e/ou do espanhol para o inglês no prazo de 15 dias úteis, sendo que a unidade de referência para o cálculo da prestação do serviço será o número de palavras de cada texto original a ser traduzido.  OBJETIVO GERAL: Ampliar o número de leitores e o acesso a usuários. Com a internacionalização da
E-Legis, estima-se aumento do recebimento de artigos de pesquisadores e acadêmicos estrangeiros.
ampliar a nota de avaliação da revista E-Legis, conforme critérios Qualis/Capes; contribuir para
promover a formação de alto nível; disseminar estudos e pesquisas na área do saber Legislativo; elevar a produção científica relacionada ao Poder Legislativo em prol do fortalecimento institucional.";"PALAVRA";"60000";"";"";"";"";"";"";"";"";"";"";"Destacado";"ITEM DESTACADO: As licitantes que ofertaram lances dentro do preço estimado não atenderam aos requisitos exigidos para habilitação nos termos do item 4.8.1 do Edital.";"";"";""
"2023";"19065";"1";"";"PILHA ALCALINA AA 1,5 V";"PILHA ALCALINA AA 1,5 V // CARACTERÍSTICA(S): pilha alcalina do tipo AA; tensão de 1,5 volts; manutenção de tensão igual ou superior a 0,8 volts em seus terminais pelo período mínimo de 45 minutos quando submetida a um procedimento de descarga, em regime contínuo, a uma corrente constante de 1 ampère (± 5%); conformidade com os limites de chumbo, cádmio e mercúrio estabelecidos na Resolução Conama nº 401/2008.  PRAZO MÍNIMO DE VALIDADE: 36 meses (impresso no corpo da pilha), contados da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"PEÇA";"2500";"3";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19065";"2";"";"PALETE PLÁSTICO - PARTICIPAÇÃO ABERTA - VINCULADO AO ITEM 3";"PALETE PLÁSTICO // MARCA(S)/MODELO(S) DE REFERÊNCIA:  LAR PLÁSTICOS/ HEAVY PALLET.  CARACTERÍSTICA(S):  classe 3 conforme norma ABNT NBR 16.242/2020; com 3 (três) deslizadores; com 2 (duas) entradas para acesso de garfos de empilhadeiras ou transpaletes, livres de deslizadores na direção transversal à entrada dos garfos; superfície vazada com aba perimetral com cerda de 5 mm de altura para estabilização de carga; deverá ser isento de falhas de fabricação, como rachaduras, deformações, bordas afiadas e rebarbas que sejam perceptíveis a olho nu; capacidade de carga estática acima de 5.000 kgf; capacidade de carga dinâmica acima de 1.500 kgf; capacidade de carga em porta-paletes acima de 1.000 kgf; atendimento ao prescrito na ABNT NBR 16.242/2020.  MATERIAL(IS):  resina termoplástica, como polipropileno (PP) ou polietileno de alta densidade (PEAD).  MEDIDA(S):  1.000 mm x 1.200 mm x 150 mm, de largura x comprimento x altura mínima (medidas nominais).  COR(ES):  a ser definido de acordo com as opções de cor do fabricante.  GARANTIA MÍNIMA:  12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO:  original de fábrica.  OBSERVAÇÃO(ÕES):  os produtos deverão ser novos e para primeiro uso, não sendo admitidos paletes recuperados ou reformados.";"PEÇA";"225";"293";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19065";"3";"";"PALETE PLÁSTICO - PARTICIPAÇÃO EXCLUSIVA ME/EPP - VINCULADO AO ITEM 2";"PALETE PLÁSTICO // MARCA(S)/MODELO(S) DE REFERÊNCIA:  LAR PLÁSTICOS/ HEAVY PALLET.  CARACTERÍSTICA(S):  classe 3 conforme norma ABNT NBR 16.242/2020; com 3 (três) deslizadores; com 2 (duas) entradas para acesso de garfos de empilhadeiras ou transpaletes, livres de deslizadores na direção transversal à entrada dos garfos; superfície vazada com aba perimetral com cerda de 5 mm de altura para estabilização de carga; deverá ser isento de falhas de fabricação, como rachaduras, deformações, bordas afiadas e rebarbas que sejam perceptíveis a olho nu; capacidade de carga estática acima de 5.000 kgf; capacidade de carga dinâmica acima de 1.500 kgf; capacidade de carga em porta-paletes acima de 1.000 kgf; atendimento ao prescrito na ABNT NBR 16.242/2020.  MATERIAL(IS):  resina termoplástica, como polipropileno (PP) ou polietileno de alta densidade (PEAD).  MEDIDA(S):  1.000 mm x 1.200 mm x 150 mm, de largura x comprimento x altura mínima (medidas nominais).  COR(ES):  a ser definido de acordo com as opções de cor do fabricante.  GARANTIA MÍNIMA:  12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO:  original de fábrica.  OBSERVAÇÃO(ÕES):  os produtos deverão ser novos e para primeiro uso, não sendo admitidos paletes recuperados ou reformados.";"PEÇA";"75";"293";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19065";"4";"";"PLÁSTICO TRANSPARENTE TIPO BOLHA PARA EMBALAGENS";"PLÁSTICO TRANSPARENTE TIPO BOLHA // APLICAÇÃO: para embalagem e transporte de materiais.  MEDIDA(S): 130 cm x 100 m, de largura x comprimento, admitida variação de até 10%.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"ROLO";"22";"158";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19065";"5";"";"RIBBON DE RESINA PARA IMPRESSORA ZEBRA ZD420T";"RIBBON DE RESINA PARA IMPRESSORA ZEBRA ZD420T // MATERIAL(IS): Resina  MEDIDA(S): 110mm X 74m, de largura x comprimento.  COR(ES): PRETA  COMPATIBILIDADE: Devem ser entregues com dimensões e encaixes para perfeito uso em equipamento Zebra ZD420T.  GARANTIA MÍNIMA: Garantia prevista no código de defesa do consumidor.  ACONDICIONAMENTO: Rolos embalados individualmente e devidamente identificados";"ROLO";"6";"37";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19069";"1";"";"SISTEMA DE SPEAKERPHONES DE MESA USB";"MICROFONE // MARCA(S)/MODELO(S) DE REFERÊNCIA: SENNHEISER/SP 220 DUAL SPEAKERPHONE; CLEARONE/CHATATTACH 150 USB; EMEET/OFFICECORE M220 DAISY CHAIN; JABRA/SPEAK 710 DUO PACK.  CARACTERÍSTICA(S): Sistema composto por dois dispositivos portáteis (speakerphones) para audioconferência dotados de captação e reprodução de som, capazes de operação full duplex, para uso em separado ou em cascata (daisy chain, ligação conjunta em série), individualmente caracterizados consoante demais requisitos abaixo;
Captação de áudio por microfone omnidirecional (ou array de microfones omnidirecional equivalente);
Botão de mudo do microfone com indicação visual de seu estado;
Resposta em frequência do microfone de ao menos 200 Hz a 6,5 KHz;
Saída de áudio pela face superior em sua posição normal de uso (ou array de alto-falantes omnidirecional equivalente);
Controle de volume do alto-falante;
Resposta em frequência do alto-falante de ao menos 200 Hz a 15 KHz;
Suporte ao cascateamento das unidades, para que uma única interface lógica USB do computador comande ambos dispositivos simultaneamente, com cada um operando em modo full duplex e sem interferências recíprocas;
Sistema de cancelamento de eco;
Plug n' Play e nativamente compatível, sem necessidade de driver extra, com
Windows 10 e softwares de comunicação, conferência, captura e transmissão de áudio e vídeo em tempo real, além de aplicações web congêneres executadas em navegador;
Interface USB 2.0 com cabo terminado em conector Type-A macho (caso a interface com o computador utilize outro padrão de conector, deverá ser fornecido adaptador de boa qualidade e plenamente compatível com o dispositivo);
Alimentação via USB, sem necessidade de energia adicional;
Corpo majoritariamente em cor preta, cinza ou prata.  ACESSÓRIO(S): Instruções de uso em português ou inglês (em manual impresso ou digital);
Cabo de interconexão entre os speakerphones para uso em modo daisy chain (exceto se o cascateamento for feito por meio de link sem fio);
Fonte de parede para uso pelo segundo speakerphone em modo daisy chain, caso o cascateamento se restrinja ao áudio ou se dê por link sem fio, ainda que a unidade disponha de bateria.  GARANTIA MÍNIMA: 12 meses de garantia de fábrica.  ACONDICIONAMENTO: Embalagem original de fábrica, com identificação e quantidade do material.";"UNIDADE";"1";"3595";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19069";"2";"";"WEBCAM USB 1080P GRANDE ANGULAR";"CÂMERA DE VÍDEO USB TIPO WEBCAM // MARCA(S)/MODELO(S) DE REFERÊNCIA: LOGITECH/C930E; AVERMEDIA/PW315; RAZER/KIYO PRO.  CARACTERÍSTICA(S): Geração de vídeo em 1080p @ 30 fps (FullHD em vídeo progressivo a 30 quadros por segundo) ou superior;
Resolução nativa do sensor de 1920x1080 (2 Megapixels) ou superior;
Campo de visão diagonal mínimo de 90o (lente grande angular);
Ajuste físico de tilt de ao menos 30 graus e de pan de 360 graus (se a câmera não os possuir nativamente, deve possuir rosca de 1/4"" para suporte de mesa ou tripé compatível, capaz de tais ajustes, a ser fornecido em conjunto);
Captação de áudio estéreo com 2 microfones omnidirecionais integrados;
LED frontal indicativo de captura em andamento;
Interface lógica UVC - USB Video Class (PnP e nativamente compatível, sem necessidade de driver extra, com Windows 10 e softwares de comunicação, conferência, captura e transmissão de vídeo em tempo real, além de aplicações web congêneres executadas em navegador);
Conector USB Type-A macho com cabo de ao menos 1,5m de comprimento (caso a interface com o computador utilize outro padrão de conector, deverá ser fornecido adaptador de boa qualidade e compatível com as taxas de transmissão da câmera).  ACESSÓRIO(S): Instruções de uso em português ou inglês (em manual impresso ou digital).  GARANTIA MÍNIMA: 12 meses de garantia de fábrica.  ACONDICIONAMENTO: Embalagem original de fábrica, com identificação e quantidade do material.";"UNIDADE";"1";"648";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19069";"3";"";"PROJETOR MULTIMÍDIA 4000 LÚMENS (LASER, ULTRA SHORT THROW)";"PROJETOR MULTIMÍDIA // MARCA(S)/MODELO(S) DE REFERÊNCIA: BENQ/LH890UST; OPTOMA/ZH400UST; OPTOMA/ZH420UST-B|W; OPTOMA/ZU500USTE; EPSON/LS500-B|W.  CARACTERÍSTICA(S): fonte luminosa via laser, com emissão (""brightness"") mínima de 4000 lúmens e vida útil (em operação normal) de pelo menos 20.000 horas;
contraste mínimo de 100.000:1;
do tipo 'ultra short-throw', com lente com throw ratio (razão distância/largura da imagem) igual ou inferior a 0,4 (capacidade para abrir uma imagem de 3,00m de largura com uma distância máxima entre o projetor e a tela de 1,2m);
resolução nativa mínima de 1920 x 1080 (Full HD);
mínimo de 2 (duas) entradas digitais HDMI, com capacidade para sinais de no mínimo até 1080p/60 Hz;
ajuste de foco;
recurso de inversão da imagem para instalação em teto (""ceiling mount"", ""upside down"");
correção de paralaxe vertical (""keystone correction""); 
controle remoto tipo infravermelho.  TENSÃO: 110/220 Vac, 60 Hz, com seleção automática; o conector deve ser compatível com tomada padrão NBR 14136 ou deve ser fornecido adaptador.  ACESSÓRIO(S): 1 suporte de teto para projetor, de tipo e capacidade de carga inteiramente compatíveis com oprojetor ofertado;
2 cabos HDMI (versão 1.3 ou superior), macho-macho, com no mínimo 15 metros de comprimento, compatível com o projetor e com vídeo no padrão 1080p/60Hz - não serão aceitos cabos com filtro para interferência de ferrite ou outro material ferromagnético.  GARANTIA MÍNIMA: 12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"UNIDADE";"1";"19988";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19069";"4";"";"EXTENSOR USB 3.0 ATIVO DE 15 METROS";"EXTENSÃO USB // CARACTERÍSTICA(S): Extensor USB 3.0 amplificado, para uso com webcam FullHD;
Comprimento mínimo de 15m, com conector Tipo A fêmea em uma extremidade e Tipo A macho na outra;
Sem necessidade de driver ou qualquer outro software para seu funcionamento.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.";"PEÇA";"1";"450";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19069";"5";"";"PAR DE CAIXAS ACÚSTICAS AMPLIFICADAS";"CAIXA ACÚSTICA (CAIXA DE SOM) // MARCA(S)/MODELO(S) DE REFERÊNCIA: BEHRINGER/MEDIA 40USB; ALESIS/ELEVATE 5; MACKIE/CR4.  CARACTERÍSTICA(S): kit formado por par de caixas amplificadas tipo monitor, com no mínimo duas vias (graves e agudos) cada; potência mínima de 20 watts por caixa; alto-falante de graves com diâmetro mínimo de 4"" (polegadas); resposta mínima em frequência de 80 Hz a 20 kHz; mínimo de uma entrada analógica estéreo (L/R) em nível de linha em conectores do tipo XLR-3 ou jack de 1/4""; controle de volume frontal; saída para fone de ouvido; dimensões máximas de 300 mm x 200 mm x 250 mm (altura x largura x profundidade).  TENSÃO: 220 Vac, 60 Hz; o conector de alimentação deve ser compatível com tomada padrão NBR 14136 ou deve ser fornecido adaptador.  ACESSÓRIO(S): deverá ser fornecido cabo de interligação das caixas acústicas.  GARANTIA MÍNIMA: 12 meses, contados a partir da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original do fabricante.";"UNIDADE";"2";"2804";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19069";"6";"";"TELA DE PROJEÇÃO ELÉTRICA WIDE 106 POLEGADAS";"TELA DE PROJEÇÃO // CARACTERÍSTICA(S): Tela de projeção retrátil elétrica, com motor tubular e alimentação em 220V 60Hz;
Acionamento da tela (subir/descer/parar) por comando fixo e por controle remoto sem fio, com ponto de parada livre (altura ajustável);
Para instalação no teto, com estojo em alumínio;
Tensionada, ou com estrutura que não requeira tensionamento para evitar o encanoamento das bordas;
Área de projeção útil com revestimento ""matte white"", em formato widescreen (16:9 ou 16:10) e com dimensões mínimas de 234 cm de largura e 132 cm de altura (diagonal de 106 polegadas ou superior);
Fundo do tipo ""blackout"", capaz de bloquear a passagem de qualquer luminosidade;
Altura total da tela de no mínimo 165 cm quando totalmente aberta;
Largura máxima da tela de 305 cm.  ACESSÓRIO(S): controle remoto sem fio, kit para instalação em teto e manual de instruções.  GARANTIA MÍNIMA: 12 meses, contados a partir da data do recebimento.  ACONDICIONAMENTO: Embalagem original de fábrica, com identificação e quantidade do material.";"UNIDADE";"1";"2675";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19070";"1";"";"FOGÃO DE PISO COM 5 BOCAS";"FOGÃO DE PISO COM 5 BOCAS // MARCA(S)/MODELO(S) DE REFERÊNCIA: BRASTEMP BFS5GCR, ELECTROLUX 76 UBQ; CONSUL CFS5QAB.  CARACTERÍSTICA(S): alimentado com GLP de rua ou de botijão; mesa selada em inox , com 5 (cinco) queimadores de 3 (três) potências diferentes e grade metálica; forno auto limpante; 1 prateleiras regulaveis ou 1 deslizantes; capacidade aproximada de 100 litros (± 20%); ignição elétrica dos queimadores de mesa e forno; iluminação interna do forno; botões removíveis; tampa da mesa em vidro; frente com envidraçamento amplo; porta do forno com vidro e puxador; com proteção térmica traseira E TIMER DIGITAL.  MEDIDA(S): 76 cm x 90 cm x 65 cm, de largura x altura x profundidade; tolerância de ± 20%.  COR(ES): Branco/Inox  TENSÃO: 220 V.  GARANTIA MÍNIMA: 12 (doze) meses, contados da data do recebimento definitivo.    ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.  OBSERVAÇÃO(ÕES): classificação “A” de eficiência energética pelo Inmetro para mesa e forno.";"UNIDADE";"36";"2604";"36";"1967";"70826";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19070";"2";"";"DEPURADOR DE AR PARA FOGÃO DE 06 BOCAS";"DEPURADOR DE AR PARA FOGÃO DE 06 BOCAS // MARCA(S)/MODELO(S) DE REFERÊNCIA: BRASTEMP BAA80EBBNA, ELECTROLUX/DE80B, CONSUL/CAT80.  CARACTERÍSTICA(S): para fixação em parede; com 2 filtros de ar, sendo um metálico e lavável e o outro de carvão ativado; com luminária; com máscara captadora de ar em vidro, retrátil; capacidade de sucção superior a 214 m³/h, regulável em 3 velocidades; baixo nível de ruído.  MEDIDA(S): 80 cm x 15 cm x 50 cm (± 10%; largura x altura x profundidade).  COR(ES): branco.  TENSÃO: 220 V ou bivolt.  GARANTIA MÍNIMA: 12 (doze) meses, contados da data do recebimento definitivo.    ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade do material.  OBSERVAÇÃO(ÕES): Certificação pelo INMETRO/PROCEL com o padrão ""A"" de consumo de eletricidade.";"UNIDADE";"36";"690";"36";"573";"20640";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19076";"1";"";"CÂMERA IP MINIDOME INTERNA DE 3MP";"CÂMERA CFTV – IP TIPO 2 (HD) // MARCA/MODELO: PELCO/SARIX ENHANCED INDOOR DOME IME338-1IRS  CARACTERÍSTICA(S): Câmera IP tipo minidome com resolução de 3 MP; suporte à resolução de 1080p@30fps (Full HD); sensor CMOS de  1/2.8"" ou maior, com escaneamento progressivo; lente varifocal de 3 a 8 mm (ângulo de visualização horizontal de 80o ou maior); interface de rede Ethernet 100Base-TX RJ45; duplo stream de vídeo; codificação de imagem H.264; função WDR (Wide Dynamic Range); sensibilidade mínima de 0,1 lux em colorido (sem IR); suporte a detecção de movimento (ao menos 4 áreas); compatibilidade plena com sistema de monitoramento de vídeo Pelco Endura 2.0 (configuração, operação e armazenamento de imagens em rede); suporte a ONVIF; suporte aos protocolos DHCP, UPnP, NTP, DNS, ICMP, HTTPS; suporte a QoS e Multicast (IGMP); interface web, com proteção por senha, para monitoramento, configuração, logs e atualização de firmware; alimentação por PoE 802.3af e IEEE 802.3at, 12 VDC e 24 VAC; temperatura de operação de 0 a 50 oC.  ACESSÓRIO(S): Kit original do fabricante (parafusos, abraçadeiras, clips, suportes, etc.), com suporte para montagem tipo pendante Pelco IWM na mesma cor; cartão de memória Micro SDHC ou superior de 32 GB instalado.  GARANTIA MÍNIMA: 36 (trinta e seis) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: Embalagem original de fábrica (contendo todos os manuais técnicos e CDs originais do fabricante e ainda as instruções para instalação, configuração, operação e gerenciamento), com identificação do material.";"UNIDADE";"10";"10339";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
"2023";"19076";"2";"";"DISTRIBUIDOR ÓPTICO 24 FIBRAS E ACESSÓRIOS";"DISTRIBUIDOR ÓPTICO // APLICAÇÃO: para utilização em sistemas de telecomunicações.  CARACTERÍSTICA(S): 
- distribuidor interno óptico com capacidade para 24 fibras ópticas; 
- para instalação em rack padrão de 19”, com altura de 1U; 
- com bandeja de emenda responsável por acomodar e proteger as emendas ópticas e o excesso de fibra; 
- a bandeja deve ser deslizante para acesso frontal às fibras; 
- a bandeja deve possuir capacidade para 24 emendas ópticas; 
- com entradas laterais e traseiras para os cabos de fibra óptica; 
- deve ser fornecido com as extensões ópticas Multimodo (MM) OM2 ou superior, constituído por um par de fibras ópticas 50/125 micrômetros, conectorizadas e adaptadores tipo LC-Duplex/UPC; 
- deve permitir sua fixação em rack através de porca gaiola; 
- deve ser fornecido com todos acessórios auxiliares necessários à sua instalação como bandeja, 24 protetores termorretráteis, acopladores, braçadeiras e elementos de fixação;
- Painel Frontal Articulável;
- pintura epóxi.  GARANTIA MÍNIMA:  12 (doze) meses, contados da data do recebimento definitivo.  ACONDICIONAMENTO: embalagem original de fábrica, com identificação e quantidade de material.";"UNIDADE";"16";"1254";"";"";"";"";"";"";"";"";"";"Ativo";"";"";"";""
